	tweet	class	prediction
8863	Damn hoe.. You so ugly even hello kitty said goodbye.	0	1
15266	RT @DameStr8Cash: @JaeTips I know that's trash	2	0
4357	"@NYRKelsMads @davidortiz @BarackObama 
I likes da Yankees"	2	0
17889	RT @SwallowMyChakra: Crying RT @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?	1	0
1234	&#8220;@DJZeeti: RT @DJZeeti: Black bitches turn 60 buy a hat and act like Jesus forgot they was fucking niggas in the park&#8221; LOOOOOL	1	0
8087	Aye a nicca is tired tho!	2	0
12268	"It's not often you see the words ""disingenuous,"" ""egregious,"" and ""cunt filth"" all in one sentence and properly used. #points"	1	0
20350	RT @renegadecut: Video: Renegade Cut: Snowpiercer &#8212; An analysis of Bong Joon-ho&#8217;s sci-fi action film. Topics include... http://t.co/YNT9zS0&#8230;	2	0
6369	@ittybittyber playas fuck up too lmao but that's like on trash FORREAL you a crazy one I see &#128064;&#128064;&#128565;	1	0
22615	This store is SO redneck...	2	0
24613	ive went through 50 fags in 5 days, not very happy #sad	1	0
453	"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A"	1	0
9205	Evan Williams wit me, we find a bitch; have a minaj http://t.co/VRTG3DTNxc	1	2
23372	Why is that most of the niggas/bitches I use to fw like to sub me ? &#128514;&#128557;	1	2
23937	You working today faggot? @Pipe_Tyson	1	0
20860	RT @youngtravo: If u ain't never had a pregnancy scare your pussy trash ladies #professortrav	1	0
19050	"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"	2	0
24339	fucking hot boots. Who doesnt love a boot boy. Lick those soles clean. http://t.co/tHnVlldUt8	1	2
17068	"RT @NoWomanIsRight: Females say ""have a seat faggot"" &amp; they feel like they put a bullet in yo head"	1	2
18493	"RT @WorIdStarFunnyy: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/NQyLxquLOC"	2	0
24266	don't look at me like I've got a banana in my hand, you fucking monkey.	1	0
19184	"RT @chvmpagne: fat bitch: ""I'm thick"" http://t.co/LqXvllvzHJ"	1	0
23583	Yankees season over tho. So yeah.	2	0
4816	@SeymourBlanco you were supposed to hang w me this week nigger	1	0
3068	@DecodnLyfe @LupeFiasco @Larellj another black man? What does that have to do with anything? Once a monkey, always a monkey, Chicago idiot	1	0
12805	Lmao drake is on some bullshit with Serena Williams, wallah she looks like a tranny	1	0
11987	If you're not directly descended from European royalty and upper nobility, then you're not fully human. You're just common gutter trash.	2	0
11421	I would never hit a woman but I would slap a hoe	1	0
2356	@1Josh_Warwick3 @ashleyypat17 fag	1	0
3178	@EatMyTattoos that was real nicca shit tho lol	1	0
7917	Am zoneing they say I'm possessed it's a omen I keep 300 like the Romans with 300 bitches with the trojans I been a menace for the longest.	1	0
11941	If you got tats on your breast, you a trash ass bitch and stay far away from me with Ya acid pussy.	1	0
18309	RT @TylerZirhut: @BINDLE13 @gingerash2013 hahaha ok you got a point there there would be hella bitches screamin and cryin ova that nigga th&#8230;	1	0
397	"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks"	1	0
4289	"@Morning_Joe Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this ""black President?"" Good Job Joe!!"	1	2
7407	@triple6em96 @Hunglikerobby_ uh I think his mom loves him you fucking retard. I'm sure your gunna be so successful emilie. We all believe &#128521;	1	0
7496	@who__CHRISJONES @WhyYouSoShort bitch nigga come over here I'm on knodell vandyke n french rd fuck boy den talk dat shit	1	0
5126	@The_GreyFoxxx @TielerMLG @HalfAssed_ and you're a vegetarian pussy	1	0
6874	@mikecheck_123 try this one Mikey, none of that hick shit...http://youtu.be/Thls_tMuFkc	1	2
18992	"RT @arigold_88: You and yo bitch break up and she start ""lol"" at another nigga, she gone for good bruh."	1	0
9979	He ain't shit girl, &#128175;he a bitch made nigga !	0	1
11124	I really want a girl to make me some brownies &#128553;&#128557;	2	1
21583	Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;	0	1
7549	@xcorey21 uh you're trash. &#128536;	1	2
16071	RT @JETzLyfe412: Started off wit nuttin I was hungry, now I got a couple niggas bitches who want me	1	0
16557	RT @Lexxinnn: Don't no nigga want no broke ass bitch &#8252;&#65039; but it's crazy how a bitch will do all she can to better a broke ass nigga &#128056;&#9749;&#65039;	1	0
21084	School ghetto as fuck http://t.co/QrhwQTUEU1	1	0
8030	Argue to make up. Not to break up &amp; get back together that's retarded in my eyes	1	0
23230	"When you give somebody that ""bitch"" look"	1	0
213	"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy"	1	2
6782	@lord_jonesss none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and 100k &#128056;&#9749;&#65039;	0	1
23384	Why these hoes always tryna be Bitches? Don't they know that hoes can't be bitches.. cause they hoes! @yuckhalin	1	0
23915	You tha hoe	1	0
9604	Fukn wit my nicca Luey boi .. Smoking gas .. Jus kickn shit .. #WhereYallAtWitIt	1	0
4931	@Strangleme Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!	2	0
9406	For a faggot ass nigga that crys about people who talk about kicks he certainly makes a lot of fucking shoe comments. That's y'all man smfh	1	0
21420	So my dumb ass screams fuck the redskins in this big ass echo filled parking garage	1	0
15516	"RT @Faceyspace: My personality test results basically say ""bitch you is crazy""."	1	2
10397	I can't fuck with hoe niggas, I can't trust these hoes niether.	1	0
23240	When you told ya Homie she was a hoe but he still wifed it &#8220;@Lurk_God: Caption this http://t.co/rgbqEsSSHA&#8221;	1	2
18950	"RT @alicia_garcia3: ""That's why God made brownies. To replace boys."""	2	0
12742	Like keke say real niggas got a heart too it just take a real bitch for him to show it	1	0
24355	go get left in a hot car and die bitch	0	1
11886	If train officers that are wearing body armor stand back to watch the smoke clear. Why does every gun ho wanna be... http://t.co/cuLyANyQ	2	1
14445	RT @AbortionFunds: Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...	2	0
13614	Nigga got Lean pong I know niggas be outta there in that hoe	1	0
6609	@kieffer_jason and stop being a bitch made nigga and man up and show up for that ass whooping	1	0
24076	anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.	2	0
11214	I swear this hoe been following me ever since I went on break	1	0
15469	RT @EmilyFaye2: My signature white-bitch move is profusely apologizing for being late with a full Starbucks cup in hand.	1	2
3179	@Eba_sandman you mean bitch ass pussy	1	0
5031	@ThatAssholeAlan nick background my nigger	1	0
5755	@beejohns1 is gonna find himself a redneck girl one of these days &#128143;&#128514;	1	0
15902	"RT @HuffingtonPost: Obama: ""I will always do what is necessary to protect the American people and defend against evolving threats to our ho&#8230;"	2	1
6292	@iAmMarshall27 yeah man all my niggas dipped to the cars and left and I was in a barn getting chased by the ghetto bird	1	0
17125	RT @OGMarcusC: I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;	2	0
20252	RT @ovgenocide: First off, fuck your bitch. And the click you claim.	1	0
8893	Dat da bad thing bout being colored. Day bring me in to fight but don't vite me to da victory partay	2	0
22397	This being too sick to function is for the birds ! I was starting to feel slightly better earlier,now I feel like death again!	2	1
14745	RT @BitchieDior: A street nigga don't love nobody if you ain't his day one (bitch, nigga)	1	0
6425	@jennahnorberg ehh it was tough but yeah. Lol jk of course niglet	1	0
15920	RT @IAmBobo_: What happened to the old wigga?? The gonorrhea one.	1	2
7001	@p0rnoPuppy He called @waynebrady a nigger	1	0
6287	@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones tell me this nigga ain't purple then a bitch nigga not black http://t.co/id4xcmv9zU	1	0
2071	' From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu	1	0
4900	@StephyRae7 where have you been hoe	1	0
121	"""@El_Grillo1: Pit Bulls Photographed As Lovely Fairy Tale Creatures http://t.co/Q0Sm89oOLh&#8221;

They *are* fairy tale creatures."	2	0
12425	Just called a 6'5 basketball player out for the fade on twitter cuz dat pussy nigguh live in Georgia. Come get me bitch	1	0
4124	@Machell1123 i hope you get better soon! colds are for the birds	2	1
17574	RT @SadoMisogynist: I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.	1	0
4047	"@LinzBella 
You date colored men?"	2	0
7818	All of a sudden craving the hell out of @Oreo cookies.	1	0
7491	@whiteangelss84 @fields_devante mmm where the fuck is that at honkey? U need to wake up and realize its 2013 and get off of the skin	1	0
20976	Riding wit my old dude .. Dis nicca bangin #FreshPrince #Summertime &#128514;&#128514;&#128563;&#128533;&#128559;&#9995;	1	2
10819	I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;	2	1
2501	@Anellesofia for some spook shit	1	0
17014	RT @NewLegendaryEra: Twitter gives bitches unrealistic views of what a relationship is gonna be. If y'all fight. This nigga ain't comin to &#8230;	1	0
4506	@PWilliamsD I need some clams on the half shell :-). Down here all you can get is deep fried clam necks.	2	0
6915	@mr_republicann chik fil a. hipotle is trash and taco bell will give you the runs	2	0
24955	some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole.	1	0
24886	random running dogs in the ghetto	2	0
8813	Cute buff guy walked in and then he opened his mouth and he was a flipping retard &#128529;&#128530;	1	0
741	#IndigenousPeoplesDay HAHA!!! You fuckin' retarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals	1	0
19353	"RT @dubstep_cowboy: #HowToGetAGirl do not and I repeat DO NOT! refer to her as your ""bitch"""	1	2
5667	@alwayznpolo fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick. @tarah_dactyl_	1	0
6043	@dominiloka bitch ain't fall down or nothing. bet she can take more licks than you. No?	1	0
4488	@Oskzilla niggah you gay!	1	0
7368	@therealjuicyj @ProjectPatHcp yea ho	2	0
10394	I can't fuck a scary hoe.	0	1
16802	RT @MensHumor: One man's trash is another man's girlfriend.	1	0
10067	Hey bitch..Adam showed up..bring more beer.	1	2
2912	@Chink_19 shut up chink.!!!	0	2
2486	@Amizzyy_ Lol that hoe did numbers	1	0
21050	Salute a real nicca http://t.co/3fOYAYwLWS	1	2
5867	@cbfollowheidi black girls are so funny, why can't you talk literate? It's pathetic, dick riding die hard fan rofl, you disgust me, retard.	1	0
13058	Man that bad bitches/broke niggaz tweet was a trap.I feed bullshit negativity and niggaz line up for a plate.	1	0
656	"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race"	0	1
19089	RT @bniceloco: Charlie Sheen is the realest nigga alive http://t.co/pk0nEjIOVh	1	0
16343	RT @KeithOlbermann: @MarkDBrown0824 you mean like the Yankees did this year when they prioritized a farewell tour over a playoff run?	2	0
1279	&#8220;@ForeverrrJadaaa: huge nips scary me&#8221; they scary me too	1	2
15156	RT @CrownHer: Takes a ho bath RT @1stZodiacSign: He's terrified of water. How TF does he wash himself everyday? lol.	1	0
17469	RT @RedScareBot: Commie &amp;#9773; Mints RT @_whiteponyjr_ F#@!kkk this faggot commie http://t.co/lnqNpChciA	1	0
4908	@SteveStockmanTX stockboy U should talk. U tweet lies and childish shit about Obama.youre very unqualified. You only appeal to dumb rednecks	1	0
17905	RT @TAXSTONE: If I look at my bitch she better shut up ain't no arguing with niggaz in the street or social networks	1	0
19074	RT @binniemouse: @WhatsAshirt lmao i have morals negro. unlike you	1	0
70	"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao"	2	0
3972	@KurtBusiek well pee is oft yellow.	2	0
23752	You can be a hoe in love	1	0
334	"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta"	2	1
22912	WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE	2	0
23776	You do something different you turn out a hoe	1	0
23874	You niggas talking to these females trying to get some pussy but dont realize you're only boosting their ego and getting curved.	1	0
24420	hoe ass nigga &#128569;	0	1
9293	Facebook is for fags	1	0
9154	EXPOSED: Jihadi kidnap and murder handbook... and plan to infiltrate British Army and police http://t.co/gkP1vG6Pnw via @wordpressdotcom	2	0
19546	RT @iAintGottaRap: Ead RT @Fat_Rell: Especially after Rita died.. RT @Kayla_Applebum: Dexter was just as trash as Breaking Bad.	1	0
23369	Why is it everytime I go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with 2 teeth	1	0
8904	Dawg oriental flavored noodles go so fuckin hard b RT @J_Dun54: @ItsNotHarold Lmfaoo! Fuckin coon. Smh	1	0
22799	Tyrese trash	2	0
17595	RT @SarccasmicTw: Twitter has a bird as its logo, that's why when you join you're an egg. And your home button is a birdhouse. Why am I jus&#8230;	2	0
5081	@TheMattAnderson you real quiet son, made Charlie is shit and steelers too? Loser.	1	0
10831	I hit raw while im listening to papoose	1	0
16966	RT @NFLTalkRT: RT if your team is trash	2	0
19533	RT @hoez4sale: Lmao they all trash before &amp; after &#128530;&#128557;	2	0
13494	NBA, handle your zebras.	2	0
16785	RT @McNarstle: And she's watchin' him with those eyes / And she's makin' him linguine &amp; clams with that body, I just know it!	2	0
2162	' Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?	1	0
14658	RT @BasedLordJesus: Try to crucify me and we tweakin hoe http://t.co/zoYZ9pc1EH	1	2
18206	"RT @TooEffinCool: It baffles me how people talk the upmost trash about someone.. Then turn around and be ""close"". Smh people probably do it&#8230;"	1	2
11908	If you act like a fucking retard when your high it's over mane stay away from me.	1	0
12353	Jealousy will make a bitch do ANYTHING. Thirst will make a nigga do ANYTHING.	1	0
485	"""I guess this is the night bitches die...!!!!"" Stewie is that nigga...!"	1	0
4479	@Oreo @NHL if u zoom in you can see his hairy nipples	1	0
22034	The jig	2	0
1737	&#8220;@bbluedreamm: &#8220;@Pouyalilpou: depressed but I got hoes&#8221; same&#8221;	1	2
4984	@TakingBackSunda @NYCGreenfield @lsarsour that's not how you resist, you worthless retard. Do you need a dictionary?	1	0
16948	RT @MyFriendsRap: After ya girl walks in ya crib and has hoes for ya niggas. http://t.co/lE1r8tiwD1	1	0
2107	' If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc	1	2
3666	@JStarrTweets I took it harder when Rivera retired. I'm not a Yankee fan but I have a lot of love and respect for em. Especially the core 4	2	0
7137	@ronniecaine no in the instrumental I'm not retarded -_-	1	0
12420	Just a young niggah wit a promised future. @CaseyVeggies	1	0
