	tweet	class	prediction
775	"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome"	0	2
11113	I really don't like that nigguh Paul tho	1	2
12112	In-N-Out is like the sunshine and blue sky. The song of a bird. A smile at the front porch. The perfume of the ocean on wind-kissed cheeks.	2	1
635	"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes"""	0	1
22006	The day my ex told me she was sober when she cheated on me is the same day I eliminated colored skinny jeans from my wardrobe	1	2
13886	Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!	2	1
10409	I can't take you serious if you wear colored contacts.	2	1
548	"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game."	2	1
3040	@DarienDaywalt bitch shut the fuck up goddam your a slut bitch whore nigga	0	1
4351	"@NYRKelsMads 
I gots to be bein colored and all"	2	1
4863	@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil	0	1
16773	RT @Matthops82: cc: Rosemary Lehmberg RT @ComedyCentral: &#8220;I'll show you how to chug a beer, motherf**ker!&#8221; #Beerfest http://t.co/1JNGk3MXfh	1	2
16119	RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky	1	2
22595	This no beef thing is for the birds!!!	2	1
7442	@urbasicyabish @Mikeaveli fucking faggot	0	1
4560	@PrayForJack new york niggas quick to take off on a bitch in public boy lol!!!!!	0	1
21522	Someone probably told him 6 God was trash.	2	1
4272	@MoenKiana I am working fag	1	0
23711	You a shoulda coulda woulda ass niggah Ima wish a niggah would ona hood ass niggah	1	0
612	"""Yo mama, bitch."" RT @TheAceTJShow: What was the ONE sentence that ended your relationship?"	1	2
17888	RT @SwaggVerified_: @TyJust_DoIt @Satisfied_x @Doit_LikeTre @_roeee but cant nobody at yall pep rally out jigg me	2	1
9583	Fucking douche bro. You're a fag	1	0
1201	&#8220;@Cheddar85: Got the carburetor foyer my #chevy c10 being rebuilt by my #redneck friend ... everybodys got one!!&#8221; I need 1 they can build	1	2
18005	"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" ."	0	2
16615	RT @LiveAndUncut: When I say Tainted I don't necessarily mean hoe or scandalous. It could be a number of things.	2	1
21703	Sweet Jesus #morningjoe are you going to split screen Rep James Clyburn &amp; Charlie Daniels at the same time? #morningjoe	2	1
20187	RT @nicki3pretty: Sooo many classless hoes&#8230;not enough ladies!	1	2
9673	Gettin a lil midnight snack, best po-boys in town Genes with my nigs @yungnaughti and nick_swag_is_504 http://t.co/HHom4NxAKd	1	2
21041	STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol	0	1
12486	Just when I'm feeling totally useless in the world (another) baby bird found in need of #TLC Just call me #DrDolittle http://t.co/Trwmr3HG8v	2	1
2176	'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S	2	1
17789	RT @SportsCenter: BREAKING: Japanese ace Masahiro Tanaka will sign with the Yankees for seven years, $155 million. (via Fox Sports)	2	1
7925	American culture is stuck to the side of the toilet. Graffiti writers in Europe can create better art without any lowlife trash sex jokes.	2	1
24547	if u don't buy the box of colored goldfish you r a racist tbh	2	1
24214	cleaned all the bird nests out of the downspouts and ready for more rain, the baby birds are out now. respect the birds.....and bees (:	2	1
4681	"@RileyCooper_14 so your a ""nigger"" fighter huh"	0	1
5648	@alexissert leave dyke	0	1
9528	Fuck that hoe??? thats exactly what dese hoes doin. Gettin fucked nd yall niggas the one to blame	0	1
4018	@LegsForDayyys fml both or half breed ex at the gym. Ugh	1	2
3914	@Kenny__Wright @itsfrankybitch @yoPapi_chulo so if your 17 and in high school you dont have your own house you fucking faggot	0	1
8537	Can I double stuff your Oreo?	2	1
23418	Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;	0	1
9150	EDA!! The 2 queers at AA! lol @Vbomb20 @GDuenez http://t.co/GzzrZjvVlV	0	2
21028	S/o to my ace boon @Yeahh_Doe one of the few of the real girls on campus!! #YouMyNigga	1	2
4909	@SteveStockmanTX you teabagger dunces want to eliminate education all together so you can groom more teabag voters. Lol.#thedumbestteabagger	1	2
15659	RT @FunnySayings: &#8220;you&#8217;re a bitch&#8221; that&#8217;s new information thanks	1	2
13915	Okay, kids. #RickAndMorty just came on. That's how I know I'm tweeting WAY TOO LATE on a #Sunday night. #booya #bitches&gt; I'm outta here&gt;	1	2
5907	@clangloisss hmu negro	2	1
17345	"RT @ProBirdRights: dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????"	2	1
10307	I asked the name of the bird ancient Egyptians used as the sun of god Heru (Horus).The Pheonix (firebird).	2	1
1873	&#8220;@leynachristina: I'm driving myself insane.&#8221;fag	1	2
19027	RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship	2	1
24666	lmaoooo RT @ComedyTruth: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst.	2	1
10729	I hate fat bitches	0	1
19229	RT @cthagod: Congress really is acting like a bunch of bitter bitches.You can't continue to refight an election you lost.Obama is President&#8230;	1	2
12630	Late night studio sessions.....bitch I got that work!!!!!!!!brickk.ent. ya bitch...ycg.night life http://t.co/ZRBdumJqu8	1	2
14032	Only white trash watch hockey.	1	2
15533	RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!	0	1
8485	But rich is a light skin coon. So it's expected.	2	1
3713	@JawShoeeAhhh *bitch	1	2
16360	RT @Kevin_McAdams: @WhaleLookyHere tbh I didn't even mean to mock him but #itstoofuckingeasy	1	2
17517	"RT @Rockprincess818: Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. 
#IStandWithIsr&#8230;"	2	1
8706	Chocolate cake is so trash.	1	2
21096	"Seattle Mayoral Election this year. A choice between a bunch of women, non-whites, and faggots/fag lovers.
http://t.co/rwhgMRLaZX"	0	2
18069	RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH	2	1
8881	Dani Alves pulled off that hairstyle. Neymar just looks like a faggot	0	1
3925	@Kevin_McAdams Because Ian's retarded	0	1
556	"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix"	1	2
5708	@asshole_king pats owner is a kike.	0	2
14135	People who enjoy shows like @SouthPark and @FamilyGuyonFOX are douche bags. Usually white trash, too.	0	2
6417	"@jeffgill24 hey #teabagger Bohner said he got ""98% of what he wanted"" in sequester. You sound like a moron when everyone knows you are LYING"	2	1
18969	"RT @anarchistrev: I am no longer willing to claim ""I'm just like you just queer"" as my rallying cry."	1	2
1200	&#8220;@CharlieDayQuote: Viet-goddamn-nam, that's what happened! Go get me a beer, bitch!&#8221; @John_Colman	1	2
16305	RT @KNegandhiESPN: That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;	2	1
13740	No way all u niggers are employees of the month	1	2
1121	&#8220;@AlexaDelsanter: This is awkward u fag @corleyhuff @vitchhhh http://t.co/HUDOhA6YQe&#8221; wonder who's awesome tank that is &#128522;	0	1
3742	@JennaHord12 Feels like it's been a year since I seen ya queer lolol	1	0
9603	Fuk wit a real nicca	0	1
25067	they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.	0	2
4484	@Oskzilla fuck you fag!	0	1
9350	Finally done wif mock regents &#128524;	2	1
8012	Anyone who came to the US as an indentured servant is white trash.	0	2
10287	I always soprised dat I has mo while followers den colored	2	1
23084	What is up my twitta niccas!	1	2
15264	RT @DalaiLamaPosts: Even though a bird can fly, it must land on earth.	2	1
10276	I almost stepped on a bird running around the floor ah they are so creepy	2	1
4775	@Sammytbh whats your youtube channel then faggot	0	1
11682	I'm so raw is problem the best song tyga will have anything after that is trash	1	2
11842	If it wasn't for this blanket, my nips would be harder than the search for Anne Frank..	1	2
17617	RT @SeQuoia_Gabris: &#8220;@UeonoYungJumbo: @SeQuoia_Gabris yeah hoe!&#8221; But the babies are innocent lol so Gabriella still got her sister a birthd&#8230;	2	1
14878	RT @Buckm00se: kill this beaner	0	1
2782	@CBSThisMorning @NorahODonnell tx trash you know trouble w ACA is in GOP gov states but like @60 @LaraLogan_News you report lies anyway	2	1
204	"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao"	0	1
1126	&#8220;@Amburger_6: Wtf is flappy bird&#8221; are you kidding me	2	1
4493	@OttawaPolitico Where does that fucking muzzie edict come from? Feds or Prov govt's?	1	2
17844	RT @Steven_ratata: @savanigga @CheersToKellin sav you are so nicee love you too twat! :)	2	1
5910	@cleggzta Ho ho ho.	2	1
673	#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding	0	2
6988	@okoruoni You're trash.	1	2
19690	"RT @iowahawkblog: If you call a player a ""pussy"" when he's sidelined by concussion, and a ""low class"" when he trash talks, you might be a f&#8230;"	1	2
13777	Not going to put up a red equals sign on my Facebook because I'm not a faggot, but I'm all for marriage equality #prop8	1	0
532	"""Mam, Ren&#233;e doet in haar rol net of ze ongesteld is Wat is ongesteld?"" Van dat soort vragen waar je denkt: hoe leg ik die weer uit."	2	1
5810	@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones	2	1
4345	@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg	0	1
21506	Some rednecks just raced down the freeway &gt;_e	1	2
23630	"Yeah, he forgot to say ""Dumb"" &#8220;@TwistTwizzy: @snoopDogg made a mistake for calling @IggyAzalea bitch.&#8221;"	1	2
13997	"Only a FUCKIN"" #retard #liberal would think #XMen is about ""them"". No. #JesusChrist WAS A #MUTANT&gt;"	1	2
15694	"RT @Gawker: Congressman's office admits ""Hell yeah Benihana up in this bitch"" tweet was a mistake. http://t.co/LTzwuJC0Vs"	1	2
12596	LMFAOOOOO BYE &#8220;@DatGuyBren: American sports trash. Soccer and Hockey the best sports.&#8221;	2	1
3734	@Jaytwofly huh, lol mad nigger is mad	0	1
2123	' Make a niggah buy a ring for ya finger &#1042469; , Jimmies for ya feet &#1043353; Jeans for that back &#1041191; lingerie for the... http://t.co/MxwTT9H4nc	1	2
25011	the #genesis of my tna watching is so bad I can't even mock-live tweet it	1	2
22546	This is so much fun! &#128070;&#128588; #1UBB #1ndiana #hoosiers #hoosierdaddy	2	1
13129	Me n niccas ya type Neva exchange #'s .. Wanna talk down n still gain from us!	1	2
1343	&#8220;@IIiirb: Bouta let Banko kno, I'm goin be a Ronneagle &#128514;&#128527;&#8221; bitch&#128514;&#128529;	1	2
12912	Lol colored contacts played out.	2	1
4525	@Paulyy2 nah some honkey lookin dude at chr	2	1
8091	Aye we all needa keep are heads up high who cares if we lost we all went and tried our best &amp;south is a bunch of trash talking pussys ! -.-	1	2
4754	@S_Roach happy birthday nicca do coon shit in a responsible way.	0	1
4049	@LisaDeP Well, wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.	1	2
6462	@jonsweethearts how are you Argie?	2	1
22903	Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?	2	0
746	#Lingo so A1 niccas be Tryn talk like me	1	2
2965	@CoreyRoyalty_ *hoes	1	2
9991	He gets this bratty attitude from Brittany .... and its for the birds.	2	1
8531	Can #faggots of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing	0	2
7083	@ramonastewart OK Now you're talking my language, none of this pussy-whipped RINO whining	1	2
4120	@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves	2	1
3605	@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats	0	1
21374	So I decided to drive to the good walmart where the colored folks don't go bc it's food here.	0	1
22062	The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.	0	2
5351	@YaGirlSmalls quit using song lyrics queer	1	0
21347	Smfh RT @pufntrees: @quanb24 trash..slow as fuck..cant even get a nike release on that	1	2
10572	I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.	0	1
23923	You trash tho RT @OME23Y: Edgewood Basketball court NOW!!!!	1	2
21417	So much white trash at this demo derby &#128514;&#128079; &#127482;&#127480;	1	2
23435	"Wiz need to go back to the ""yeahhhhhhh bitch"" ""OKKKK"" wiz"	1	2
18586	RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5	0	1
21412	So many hoes whipped you would have thought we were still in slavery	0	1
7428	@twincitytyson if somehow u didn't already go I'm down nig	1	2
4707	@Rosaalbae @iH8TvvitterHoes faggot but you sent me hella nudes. Hmmmm	1	0
15412	RT @Drizz_LakerKing: Horrible RT @YeIIowbang: Invader Zim was trash	0	2
13001	Luke Bryan is such a faggot tool	1	0
24146	bitch you're white stfu with your shitty Spanish	0	1
21451	So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY	2	1
17412	RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago	0	1
4328	@MyButtSweats ay nigguh so when ya coming back	1	2
735	#IU 8 straight nation #college soccer champions! Wow! #hoosiernation #hoosiers &#9917;&#127942;	2	1
1467	&#8220;@NiHao_Rocky Who is she? RT @DrTruth247: Y'all hype that bread loaf chick up but I'm a chill&#8221; a dyke rapper	0	1
1623	&#8220;@Tyga: That ain't my hoe.&#8221;	1	2
24354	glenladen got life flight to osu and they are saving him, don't mess with the birds #RESPECT	2	1
20612	RT @thereal_EMandM: Yankee Doodle had a farm. Cotton farm	2	1
6277	@holyh00ker he looks like a pretty dyke&#128129;&#10024;	0	1
16062	RT @JAYREIDOFFICIAL: Jus know ...S/O to my nicca @im_yung_jay #BKent #MME1636 http://t.co/3XInzjnm2u	1	2
19500	RT @halfricannnnn: nigger	0	1
16359	RT @KevinTheGee: &#8220;@TropicalBlanket: @KevinTheGee finished the essay and the quiz bitch&#8221;good job bud proud of you	1	2
6355	@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy	0	1
13410	My neighbors be sick when i wake um up to all this nigger music ctfu	0	1
5105	@TheRealJRSmith And its people like you that give us all a bad name, you are a disgusting piece of shit of a person a nigger is what you are	0	1
13592	Niccas be hating on my nicca Jeezy ... #RealTalk	1	2
6305	"@iLikeGirlsDaily ""rate my hoe"" @MakeItKNasty"	1	2
1162	&#8220;@BestOfAds: Rape? Cannibalism? You Won't Recognize The Original Versions Of These Fairy Tales http://t.co/PrnJ8EFAoi&#8221; man wtf	2	1
